CompanyCode,DocumentNumber,Transaction_ID,PostingDate,DocumentType,GLAccount,VendorID,CostCenter,Department,Amount,Currency,Description,Status,ConversionRate_USD,Amount_USD,Outlier_Detected
PH01,5100052806,PM152806,22-08-2019,KR,200100,VND_GEN_1,CC_IT_708,Finance,-86730.63,GBP,Accrual posting - month end ref 3843,Posted,1.25,-108413.2875,TRUE
IN03,5100026313,TR126313B,25-12-2020,SA,420500,VND_SALES_A,CC_IT_506,Sales,-8673599.83,INR,Invoice 1291 - City Labs services,Posted,0.0125,-108419.9979,TRUE
PH01,5100047349,PM147349X,15-10-2021,KR,400200,VND_SALES_B,CC_IT_335,Sales,-86878.96,GBP,Invoice 8781 - Wellness Co services,Posted,1.25,-108598.7,TRUE
SG04,5100027186,PM127186A,27-06-2019,KR,400100,VND_SALES_A,CC_PRC_794,Sales,-147043.18,SGD,Invoice 8165 - Metro Health services,Posted,0.74,-108811.9532,TRUE
IN03,5100031716,PM131716,15-11-2022,SA,400200,VND_SALES_D,CC_PRC_932,Sales,-8723970.57,INR,Invoice 2840 - City Labs services,Posted,0.0125,-109049.6321,TRUE
US02,5100055023,PJ155023A,09-11-2022,SA,400100,VND_SALES_D,CC_PRC_546,Sales,-109052.97,USD,Invoice 2978 - City Labs services,Posted,1,-109052.97,TRUE
PH01,5100035835,TR135835,15-05-2020,SA,400200,VND_SALES_D,CC_IT_682,Sales,-99169.49,EUR,Invoice 9102 - Metro Health services,Posted,1.1,-109086.439,TRUE
IN03,5100065806,PM165806,17-03-2020,KR,410000,VND_SALES_D,CC_OPS_835,Sales,-8747762.26,INR,Invoice 1082 - Hospital Group A services,Posted,0.0125,-109347.0283,TRUE
SG04,5100013378,TR113378,27-07-2023,AB,400100,VND_SALES_B,CC_OPS_880,Sales,-147831,SGD,Invoice 7342 - HealthLine Partners services,Posted,0.74,-109394.94,TRUE
US02,5100016327,PM116327,26-08-2021,KR,410000,VND_SALES_C,CC_OPS_428,Sales,-109621.08,USD,Invoice 5637 - City Labs services,Posted,1,-109621.08,TRUE
IN03,5100002629,PJ102629,27-01-2023,KA,420500,VND_SALES_B,CC_OPS_727,Sales,-8821291.73,INR,Invoice 9555 - City Labs services,Posted,0.0125,-110266.1466,TRUE
US02,5100040287,JV140287X,28-06-2020,SA,410000,VND_SALES_C,CC_SAL_780,Sales,-110733.14,USD,Invoice 8560 - Hospital Group A services,Posted,1,-110733.14,TRUE
SG04,5100066787,PJ166787B,29-06-2023,KR,410000,VND_GEN_5,CC_FIN_355,Finance,-149931.11,SGD,Invoice 3912 - City Labs services,Posted,0.74,-110949.0214,TRUE
US02,5100023062,JV123062,01-05-2019,KR,410000,VND_GEN_4,CC_OPS_777,Finance,-110960.1,USD,Invoice 3291 - City Labs services,Posted,1,-110960.1,TRUE
US02,5100055046,PJ155046A,08-03-2023,KR,420500,VND_SALES_C,CC_IT_494,Sales,-111138.28,USD,Invoice 3628 - City Labs services,Posted,1,-111138.28,TRUE
IN03,5100065873,JV165873X,19-07-2022,KR,420500,VND_SALES_C,CC_OPS_701,Sales,-8944602.72,INR,Invoice 3493 - Wellness Co services,Posted,0.0125,-111807.534,TRUE
US02,5100039634,PM139634A,02-03-2020,AB,420500,VND_SALES_A,CC_PRC_311,Sales,-112201.68,USD,Invoice 2404 - Metro Health services,Posted,1,-112201.68,TRUE
IN03,5100021415,TR121415X,11-05-2020,KR,200100,VND_GEN_5,CC_IT_639,Finance,-8987971.14,INR,Accrual posting - month end ref 4578,Posted,0.0125,-112349.6393,TRUE
PH01,5100028197,PJ128197X,03-01-2022,SA,400200,VND_SALES_C,CC_PRC_102,Sales,-102145.09,EUR,Invoice 2025 - City Labs services,Posted,1.1,-112359.599,TRUE
PH01,5100007313,PJ107313,04-02-2019,KR,410000,VND_SALES_C,CC_IT_790,Sales,-89937.14,GBP,Invoice 5829 - Metro Health services,Posted,1.25,-112421.425,TRUE
US02,5100030754,JV130754B,15-02-2023,SA,420500,VND_SALES_A,CC_SAL_425,Sales,-112898.91,USD,NO_DESCRIPTION,Posted,1,-112898.91,TRUE
US02,5100012621,JV112621X,05-04-2022,KR,420500,VND_SALES_B,CC_PRC_967,Sales,-112945.24,USD,Invoice 5000 - HealthLine Partners services,Posted,1,-112945.24,TRUE
US02,5100002642,TXN102642,23-09-2020,KR,150200,VND_PROC_B,CC_PRC_145,Procurement,-113018.35,USD,CapEx - Lab gear ref 67272,Posted,1,-113018.35,TRUE
IN03,5100024057,PM124057,05-08-2020,KR,420500,VND_SALES_D,CC_FIN_345,Sales,-9047715.45,INR,Invoice 5358 - ClinicPlus services,Reversed,0.0125,-113096.4431,TRUE
US02,5100046098,PJ146098X,06-01-2022,AB,400200,VND_GEN_2,CC_PRC_210,Finance,-113342.08,USD,Invoice 6806 - Wellness Co services,Posted,1,-113342.08,TRUE
US02,5100016506,JV116506X,15-11-2019,KR,410000,VND_SALES_A,CC_FIN_491,Sales,-113853.59,USD,Invoice 6767 - City Labs services,Posted,1,-113853.59,TRUE
US02,5100030033,JV130033,19-08-2022,KR,400100,VND_SALES_D,CC_IT_206,Sales,-114395.26,USD,Invoice 1946 - HealthLine Partners services,Posted,1,-114395.26,TRUE
US02,5100059014,TXN159014,10-03-2023,KR,200100,VND_GEN_4,CC_IT_333,Finance,-114548.58,USD,Accrual posting - month end ref 3005,Posted,1,-114548.58,TRUE
IN03,5100017783,PM117783,22-11-2019,KR,400200,VND_SALES_A,CC_FIN_983,Sales,-9196904.8,INR,Invoice 4673 - Wellness Co services,Reversed,0.0125,-114961.31,TRUE
PH01,5100018410,JV118410X,09-10-2020,KR,410000,VND_SALES_D,CC_PRC_976,Sales,-92068.22,GBP,Invoice 6046 - ClinicPlus services,Posted,1.25,-115085.275,TRUE
US02,5100060034,PM160034,29-09-2019,KR,400200,VND_SALES_C,CC_OPS_933,Sales,-115175.43,USD,Invoice 7361 - City Labs services,Posted,1,-115175.43,TRUE
IN03,5100043954,JV143954B,28-05-2021,KR,410000,VND_SALES_C,CC_OPS_667,Sales,-9217158.1,INR,Invoice 2358 - ClinicPlus services,Posted,0.0125,-115214.4763,TRUE
PH01,5100058243,PM158243A,15-01-2021,KR,410000,VND_SALES_D,CC_IT_889,Sales,-104743.82,EUR,Invoice 1477 - Hospital Group A services,Posted,1.1,-115218.202,TRUE
PH01,5100005744,PJ105744X,21-10-2022,SA,610200,VND_PROC_A,CC_IT_349,Procurement,-92299.73,GBP,GreenLeaf Pharma inv#84599 - consulting,Posted,1.25,-115374.6625,TRUE
IN03,5100056614,TXN156614A,23-04-2019,KR,420500,VND_SALES_B,CC_IT_338,Sales,-9263866.42,INR,Invoice 8129 - Hospital Group A services,Posted,0.0125,-115798.3303,TRUE
IN03,5100041108,PM141108A,29-12-2023,KR,400100,VND_GEN_1,CC_FIN_151,Operations,-9274687.54,INR,Invoice 7467 - Wellness Co services,Posted,0.0125,-115933.5943,TRUE
SG04,5100029412,PM129412A,24-03-2020,KR,400200,VND_SALES_D,CC_PRC_115,Sales,-157020.58,SGD,Invoice 7839 - Metro Health services,Pending,0.74,-116195.2292,TRUE
US02,5100013231,PM113231,30-11-2021,KR,420500,VND_SALES_B,CC_PRC_438,Sales,-116266.43,USD,Invoice 9994 - Hospital Group A services,Posted,1,-116266.43,TRUE
US02,5100053910,PM153910X,03-11-2023,SA,400200,VND_SALES_B,CC_OPS_671,Sales,-116642.89,USD,Invoice 7582 - HealthLine Partners services,Posted,1,-116642.89,TRUE
SG04,5100015982,JV115982X,18-10-2019,KR,410000,VND_SALES_A,CC_FIN_959,Sales,-158149.96,SGD,Invoice 5125 - HealthLine Partners services,Reversed,0.74,-117030.9704,TRUE
US02,5100032204,PJ132204B,25-11-2022,KA,420500,VND_SALES_A,CC_SAL_423,Sales,-117035.45,USD,Invoice 6023 - Wellness Co services,Posted,1,-117035.45,TRUE
US02,5100047491,TXN147491A,13-08-2021,KR,420500,VND_SALES_D,CC_SAL_600,Sales,-117171.4,USD,Invoice 1498 - Wellness Co services,Posted,1,-117171.4,TRUE
US02,5100009287,TXN109287,31-10-2023,SA,400200,VND_SALES_B,CC_IT_759,Sales,-117252.28,USD, Invoice 6753 - ClinicPlus services,Posted,1,-117252.28,TRUE
US02,5100020599,PM120599,21-12-2020,RV,400200,VND_SALES_A,CC_OPS_557,Sales,-117313.98,USD,Invoice 9769 - Metro Health services,Posted,1,-117313.98,TRUE
US02,5100013002,TXN113002B,30-09-2019,KR,420500,VND_SALES_D,CC_FIN_170,Sales,-117398.58,USD,Invoice 6582 - HealthLine Partners services,Posted,1,-117398.58,TRUE
PH01,5100026169,TR126169,23-06-2020,RV,400200,VND_SALES_B,CC_IT_379,Sales,-93947.51,GBP,Invoice 5472 - Metro Health services,Posted,1.25,-117434.3875,TRUE
US02,5100057926,TXN157926B,07-01-2022,KA,150200,VND_GEN_2,CC_SAL_829,IT,-118307.97,USD,CapEx - Vehicle ref 20839,Posted,1,-118307.97,TRUE
US02,5100021298,PJ121298X,10-01-2020,KR,200200,VND_GEN_3,CC_OPS_152,Finance,-118325.72,USD,Accrual posting - month end ref 8723,Posted,1,-118325.72,TRUE
US02,5100040469,TR140469B,28-06-2022,KA,410000,VND_SALES_A,CC_FIN_794,Sales,-118414.77,USD,Invoice 5185 - HealthLine Partners services,Pending,1,-118414.77,TRUE
PH01,5100065846,TXN165846X,28-02-2020,KR,400100,VND_SALES_A,CC_OPS_781,Sales,-107918.58,EUR,Invoice 2323 - ClinicPlus services,Posted,1.1,-118710.438,TRUE
US02,5100019296,TR119296B,18-01-2022,SA,400200,VND_SALES_D,CC_PRC_609,Sales,-119056.81,USD,Invoice 7135 - ClinicPlus services,Reversed,1,-119056.81,TRUE
US02,5100064809,PJ164809X,25-04-2019,KA,200100,VND_GEN_4,CC_IT_921,Operations,-119123.1,USD,Accrual posting - month end ref 3844,Posted,1,-119123.1,TRUE
US02,5100054376,JV154376,26-06-2020,SA,400100,VND_SALES_A,CC_SAL_336,Sales,-119397.22,USD,Invoice 2356 - Hospital Group A services,Posted,1,-119397.22,TRUE
US02,5100041897,TXN141897A,25-11-2020,KA,420500,VND_SALES_C,CC_OPS_483,Sales,-119870.46,USD,Invoice 8838 - Wellness Co services,Pending,1,-119870.46,TRUE
PH01,5100068454,TR168454B,28-05-2023,SA,400200,VND_SALES_D,CC_IT_346,Sales,-96393.55,GBP,Invoice 7673 - Wellness Co services,Posted,1.25,-120491.9375,TRUE
US02,5100060239,PJ160239A,01-10-2021,RV,410000,VND_SALES_A,CC_OPS_576,Sales,-121140.53,USD,Invoice 8672 - Wellness Co services,Posted,1,-121140.53,TRUE
IN03,5100011459,JV111459,14-12-2021,SA,410000,VND_SALES_C,CC_PRC_516,Sales,-9701604.11,INR,Invoice 2868 - Metro Health services,Posted,0.0125,-121270.0514,TRUE
US02,5100043025,TXN143025X,27-06-2019,KR,150100,VND_GEN_2,CC_PRC_128,IT,-121323.65,USD,CapEx - Lab gear ref 30019,Posted,1,-121323.65,TRUE
SG04,5100004876,PJ104876A,06-11-2023,KR,410000,VND_SALES_C,CC_FIN_224,Sales,-164270.4,SGD,Invoice 3185 - Hospital Group A services,Posted,0.74,-121560.096,TRUE
IN03,5100040332,TR140332A,14-03-2022,KR,420500,VND_SALES_B,CC_PRC_832,Sales,-9731645.69,INR,Invoice 7267 - Wellness Co services,Pending,0.0125,-121645.5711,TRUE
IN03,5100021542,JV121542X,30-03-2020,SA,400100,VND_SALES_A,CC_SAL_868,Sales,-9733829.47,INR,Invoice 7785 - Metro Health services,Posted,0.0125,-121672.8684,TRUE
PH01,5100051537,TXN151537X,25-03-2022,RV,410000,VND_SALES_B,CC_IT_908,Sales,-97540.25,GBP,Invoice 2738 - HealthLine Partners services,Posted,1.25,-121925.3125,TRUE
PH01,5100017878,PJ117878,26-08-2022,KR,200100,VND_GEN_3,CC_PRC_247,Finance,-97621.45,GBP,Accrual posting - month end ref 8891,Posted,1.25,-122026.8125,TRUE
US02,5100056628,PM156628A,18-03-2019,SA,400100,VND_SALES_A,CC_FIN_191,Sales,-122163.97,USD,Invoice 3219 - Metro Health services,Posted,1,-122163.97,TRUE
IN03,5100025399,PM125399B,08-05-2020,KR,150300,VND_GEN_1,CC_FIN_708,IT,-9800478.67,INR,CapEx - Vehicle ref 48250,Posted,0.0125,-122505.9834,TRUE
PH01,5100051934,JV151934X,23-06-2022,SA,610200,VND_PROC_C,CC_FIN_896,Procurement,-98092,GBP,Vertex Systems inv#20570 - training,Pending,1.25,-122615,TRUE
IN03,5100019876,JV119876A,04-12-2023,SA,420500,VND_SALES_D,CC_FIN_350,Sales,-9831412.96,INR,Invoice 9328 - Wellness Co services,Posted,0.0125,-122892.662,TRUE
US02,5100038555,JV138555B,16-03-2021,KA,400200,VND_SALES_A,CC_OPS_829,Sales,-122933.38,USD,Invoice 8407 - HealthLine Partners services,Pending,1,-122933.38,TRUE
US02,5100025035,TXN125035,08-08-2019,SA,400200,VND_SALES_D,CC_PRC_457,Sales,-123645.23,USD,Invoice 4580 - Metro Health services,Posted,1,-123645.23,TRUE
PH01,5100059425,JV159425X,05-09-2022,KA,410000,VND_SALES_A,CC_IT_801,Sales,-112408.03,EUR,Invoice 1058 - Wellness Co services,Posted,1.1,-123648.833,TRUE
US02,5100034756,PM134756,18-08-2023,KA,400200,VND_GEN_5,CC_FIN_805,Operations,-123841.82,USD,Invoice 5084 - Metro Health services,Pending,1,-123841.82,TRUE
US02,5100003446,JV103446,02-04-2021,SA,150100,VND_GEN_1,CC_OPS_942,IT,-123900.66,USD,CapEx - Lab gear ref 44518,Posted,1,-123900.66,TRUE
US02,5100000426,PM100426B,25-06-2020,KR,400200,VND_SALES_D,CC_OPS_123,Sales,-123959.94,USD,Invoice 5978 - Wellness Co services,Posted,1,-123959.94,TRUE
US02,5100044719,TXN144719X,30-07-2022,SA,400100,VND_SALES_B,CC_FIN_186,Sales,-124131.7,USD,Invoice 1820 - City Labs services,Pending,1,-124131.7,TRUE
US02,5100045197,PJ145197,14-04-2023,RV,200200,VND_GEN_5,CC_IT_977,Finance,-124548.88,USD,Accrual posting - month end ref 288,Pending,1,-124548.88,TRUE
PH01,5100021886,PM121886B,28-06-2020,AB,400100,VND_SALES_C,CC_OPS_662,Sales,-113251.85,EUR,Invoice 7244 - HealthLine Partners services,Posted,1.1,-124577.035,TRUE
PH01,5100003089,TR103089A,13-01-2023,KA,150100,VND_GEN_1,CC_IT_786,IT,-99822.95,GBP,CapEx - MRI equipment ref 54832,Posted,1.25,-124778.6875,TRUE
US02,5100036204,JV136204A,29-08-2022,KR,400100,VND_SALES_B,CC_SAL_987,Sales,-124865.86,USD,Invoice 6926 - ClinicPlus services,Pending,1,-124865.86,TRUE
IN03,5100035283,JV135283X,24-12-2020,SA,150300,VND_GEN_3,CC_PRC_245,IT,-9990151.4,INR,CapEx - Vehicle ref 11162,Posted,0.0125,-124876.8925,TRUE
US02,5100027651,TR127651B,22-04-2021,KR,400100,VND_SALES_B,CC_FIN_936,Sales,-125102.68,USD,Invoice 6757 - ClinicPlus services,Posted,1,-125102.68,TRUE
IN03,5100048364,TR148364B,19-08-2022,AB,400200,VND_SALES_D,CC_FIN_529,Sales,-10014540.11,INR,Invoice 5704 - City Labs services,Posted,0.0125,-125181.7514,TRUE
US02,5100046676,TXN146676X,09-07-2019,KR,150200,VND_GEN_4,CC_SAL_134,IT,-126405.77,USD,CapEx - Lab gear ref 18010,Posted,1,-126405.77,TRUE
US02,5100054208,JV154208A,12-05-2020,KA,150100,VND_PROC_B,CC_FIN_597,Procurement,-126827,USD,CapEx - Lab gear ref 44097,Posted,1,-126827,TRUE
US02,5100048157,JV148157A,25-05-2021,KR,150200,VND_PROC_A,CC_FIN_983,Procurement,-126871.11,USD,CapEx - MRI equipment ref 39072,Posted,1,-126871.11,TRUE
PH01,5100000683,TXN100683X,13-01-2020,RV,400100,VND_SALES_B,CC_OPS_468,Sales,-115798.1,EUR,Invoice 1134 - ClinicPlus services,Posted,1.1,-127377.91,TRUE
US02,5100039565,PJ139565B,26-02-2021,KR,400100,VND_SALES_C,CC_OPS_464,Sales,-127781.14,USD,Invoice 7533 - Hospital Group A services,Posted,1,-127781.14,TRUE
PH01,5100004220,PM104220,03-03-2020,KR,410000,VND_SALES_A,CC_SAL_820,Sales,-116187.14,EUR,Invoice 1307 - Hospital Group A services,Posted,1.1,-127805.854,TRUE
US02,5100048512,TXN148512X,15-11-2021,AB,150100,VND_GEN_1,CC_SAL_793,IT,-127867.07,USD,CapEx - Servers ref 74070,Posted,1,-127867.07,TRUE
US02,5100035364,TR135364X,29-07-2020,KR,400100,VND_SALES_B,CC_IT_864,Sales,-128676.27,USD,Invoice 5814 - HealthLine Partners services,Posted,1,-128676.27,TRUE
PH01,5100012791,PM112791,05-10-2023,SA,410000,VND_SALES_C,CC_IT_753,Sales,-102957.23,GBP,Invoice 2437 - Metro Health services,Posted,1.25,-128696.5375,TRUE
US02,5100028999,TR128999,03-02-2023,KR,200200,VND_GEN_4,CC_SAL_946,Operations,-128721.93,USD,Accrual posting - month end ref 9354,Posted,1,-128721.93,TRUE
PH01,5100016990,TR116990B,06-04-2023,KR,200100,VND_GEN_4,CC_SAL_954,Operations,-117480.53,EUR,Accrual posting - month end ref 2299,Posted,1.1,-129228.583,TRUE
IN03,5100067948,TR167948X,28-10-2022,KA,410000,VND_SALES_D,CC_OPS_706,Sales,-10348706.22,INR,Invoice 7014 - Hospital Group A services,Posted,0.0125,-129358.8278,TRUE
US02,5100059907,PJ159907,24-03-2020,SA,150100,VND_PROC_A,CC_IT_850,Procurement,-129768.85,USD,CapEx - MRI equipment ref 72422,Posted,1,-129768.85,TRUE
US02,5100026633,JV126633A,28-03-2020,SA,400200,VND_SALES_B,CC_FIN_887,Sales,-129869.11,USD,Invoice 7402 - Hospital Group A services,Posted,1,-129869.11,TRUE
US02,5100024579,PJ124579B,30-05-2023,SA,150300,VND_GEN_1,CC_IT_907,IT,-129881.08,USD,CapEx - Lab gear ref 52358,Posted,1,-129881.08,TRUE
PH01,5100028090,PM128090A,01-11-2019,KR,400200,VND_SALES_C,CC_FIN_197,Sales,-118252.01,EUR,Invoice 7535 - City Labs services,Posted,1.1,-130077.211,TRUE
US02,5100033560,TR133560B,24-06-2022,RV,150200,VND_GEN_2,CC_FIN_329,Operations,-130107.43,USD,CapEx - MRI equipment ref 44652,Posted,1,-130107.43,TRUE
IN03,5100061470,PJ161470B,01-09-2021,KR,400200,VND_SALES_A,CC_OPS_974,Sales,-10415876.02,INR,Invoice 8184 - Wellness Co services,Posted,0.0125,-130198.4503,TRUE
US02,5100014483,JV114483X,27-04-2020,AB,400100,INTERNAL,CC_FIN_466,Sales,-130329.33,USD,Invoice 2599 - Metro Health services,Posted,1,-130329.33,TRUE
PH01,5100018769,TR118769,10-03-2021,RV,400200,VND_GEN_2,CC_SAL_325,Finance,-104280.8,GBP,Invoice 4402 - Hospital Group A services,Pending,1.25,-130351,TRUE
PH01,5100016782,TXN116782X,08-12-2021,KR,200100,VND_GEN_5,CC_PRC_304,Finance,-104300.1,GBP,Accrual posting - month end ref 2800,Posted,1.25,-130375.125,TRUE
US02,5100050718,PM150718B,30-04-2021,KR,420500,INTERNAL,CC_PRC_975,Sales,-130490.27,USD,Invoice 7732 - Hospital Group A services,Posted,1,-130490.27,TRUE
US02,5100002035,PJ102035B,24-10-2019,KR,150200,VND_PROC_C,CC_OPS_829,Procurement,-130495.75,USD,CapEx - MRI equipment ref 23092,Pending,1,-130495.75,TRUE
US02,5100034533,PM134533A,09-05-2023,AB,400200,VND_SALES_A,CC_FIN_316,Sales,-130853.1,USD,Invoice 6703 - Wellness Co services,Posted,1,-130853.1,TRUE
US02,5100015847,TR115847A,30-12-2020,AB,150300,VND_GEN_4,CC_PRC_446,Operations,-131000.69,USD,CapEx - Vehicle ref 83141,Posted,1,-131000.69,TRUE
SG04,5100021458,PJ121458X,04-11-2020,KR,410000,VND_SALES_A,CC_IT_823,Sales,-177076,SGD,Invoice 2519 - Metro Health services,Posted,0.74,-131036.24,TRUE
US02,5100046605,PM146605B,16-03-2020,KR,400100,VND_SALES_B,CC_OPS_869,Sales,-131106.06,USD,Invoice 3985 - ClinicPlus services,Posted,1,-131106.06,TRUE
PH01,5100023187,TXN123187A,24-01-2023,KR,410000,VND_SALES_C,CC_SAL_646,Sales,-104939.5,GBP,Invoice 3910 - Hospital Group A services,Pending,1.25,-131174.375,TRUE
PH01,5100043312,JV143312,21-03-2019,SA,420500,VND_SALES_A,CC_SAL_691,Sales,-105208.65,GBP,Invoice 5268 - ClinicPlus services,Posted,1.25,-131510.8125,TRUE
SG04,5100034134,TR134134B,30-04-2023,KR,400200,VND_SALES_C,CC_OPS_808,Sales,-177727.36,SGD,Invoice 9648 - ClinicPlus services,Pending,0.74,-131518.2464,TRUE
SG04,5100017146,PM117146A,18-09-2020,SA,400100,VND_SALES_C,CC_OPS_684,Sales,-178194.61,SGD,Invoice 8448 - City Labs services,Posted,0.74,-131864.0114,TRUE
US02,5100049779,TXN149779X,05-08-2022,KA,420500,VND_SALES_D,CC_IT_766,Sales,-132196.99,USD,Invoice 8771 - Wellness Co services,Posted,1,-132196.99,TRUE
IN03,5100003246,TXN103246,28-12-2022,KR,420500,VND_SALES_A,CC_PRC_658,Sales,-10586590.15,INR,Invoice 7314 - ClinicPlus services,Posted,0.0125,-132332.3769,TRUE
US02,5100014233,TXN114233B,18-11-2020,KR,200200,VND_GEN_5,CC_SAL_495,Finance,-132685.66,USD,Accrual posting - month end ref 5568,Posted,1,-132685.66,TRUE
PH01,5100010173,PJ110173A,05-02-2020,KR,400100,VND_SALES_B,CC_IT_111,Sales,-106401.35,GBP,Invoice 5034 - Metro Health services,Posted,1.25,-133001.6875,TRUE
PH01,5100002924,TXN102924A,14-08-2023,KR,420500,VND_SALES_D,CC_FIN_588,Sales,-106494.55,GBP,Invoice 6240 - Wellness Co services,Pending,1.25,-133118.1875,TRUE
US02,5100063557,PM163557X,23-03-2022,KR,400200,VND_SALES_A,CC_IT_609,Sales,-133336.19,USD,Invoice 8112 - HealthLine Partners services,Posted,1,-133336.19,TRUE
PH01,5100035874,PM135874X,28-04-2021,SA,400100,VND_SALES_C,CC_SAL_667,Sales,-121346.83,EUR,Invoice 1262 - Metro Health services,Pending,1.1,-133481.513,TRUE
PH01,5100059116,TR159116B,03-01-2020,KA,400100,VND_SALES_B,CC_FIN_391,Sales,-121908.71,EUR,Invoice 2166 - Wellness Co services,Posted,1.1,-134099.581,TRUE
PH01,5100005057,PJ105057,28-09-2021,AB,400100,VND_SALES_D,CC_SAL_110,Sales,-122301.71,EUR,Invoice 7852 - ClinicPlus services,Posted,1.1,-134531.881,TRUE
US02,5100057426,JV157426A,15-09-2023,KR,400100,VND_SALES_A,CC_FIN_723,Sales,-134829.95,USD,Invoice 6354 - ClinicPlus services,Posted,1,-134829.95,TRUE
IN03,5100005960,PJ105960A,27-09-2023,SA,200100,VND_GEN_5,CC_SAL_842,Operations,-10787803.91,INR,Accrual posting - month end ref 5619,Posted,0.0125,-134847.5489,TRUE
US02,5100000446,TR100446B,31-08-2021,SA,400100,VND_SALES_C,CC_FIN_603,Sales,-134853.15,USD,Invoice 3926 - ClinicPlus services,Posted,1,-134853.15,TRUE
SG04,5100017610,PJ117610A,18-03-2022,KA,400200,VND_SALES_C,CC_OPS_838,Sales,-182575.46,SGD,Invoice 8615 - ClinicPlus services,Posted,0.74,-135105.8404,TRUE
PH01,5100033946,JV133946X,17-05-2021,KA,150100,VND_GEN_4,CC_OPS_438,IT,-123021.5,EUR,CapEx - Lab gear ref 69618,Posted,1.1,-135323.65,TRUE
US02,5100012255,TR112255,14-01-2022,KR,400100,VND_SALES_C,CC_IT_486,Sales,-135951.13,USD,Invoice 8802 - City Labs services,Posted,1,-135951.13,TRUE
PH01,5100007898,JV107898,28-01-2019,KR,150300,VND_GEN_4,CC_IT_632,IT,-109096.28,GBP,CapEx - Vehicle ref 80211,Posted,1.25,-136370.35,TRUE
SG04,5100025398,TXN125398,04-06-2019,KR,150100,VND_GEN_5,CC_FIN_826,IT,-184478.79,SGD,CapEx - Vehicle ref 95767,Posted,0.74,-136514.3046,TRUE
IN03,5100056711,TXN156711X,27-07-2022,AB,400100,VND_SALES_D,CC_IT_611,Sales,-10923827.62,INR,Invoice 4349 - Hospital Group A services,Reversed,0.0125,-136547.8452,TRUE
PH01,5100009732,PM109732A,19-11-2020,SA,200200,INTERNAL,CC_FIN_717,Finance,-109352,GBP,Accrual posting - month end ref 9755,Posted,1.25,-136690,TRUE
US02,5100018366,PM118366,25-09-2020,AB,410000,VND_SALES_A,CC_FIN_364,Sales,-136934.69,USD,Invoice 6012 - Hospital Group A services,Posted,1,-136934.69,TRUE
US02,5100058394,PJ158394X,04-08-2021,AB,400200,VND_SALES_D,CC_IT_914,Sales,-137679.59,USD,Invoice 4221 - HealthLine Partners services,Posted,1,-137679.59,TRUE
US02,5100034278,TXN134278A,11-03-2022,RV,420500,VND_SALES_A,CC_SAL_327,Sales,-137864.57,USD,Invoice 7658 - Wellness Co services,Posted,1,-137864.57,TRUE
US02,5100043647,PJ143647A,02-02-2021,KA,150200,VND_PROC_B,CC_IT_127,Procurement,-138307.85,USD,CapEx - Servers ref 26234,Posted,1,-138307.85,TRUE
PH01,5100007582,PJ107582B,07-11-2019,AB,150300,VND_GEN_5,CC_FIN_326,IT,-110962.63,GBP,CapEx - Servers ref 73268,Posted,1.25,-138703.2875,TRUE
PH01,5100004223,TR104223X,17-05-2021,KR,420500,VND_GEN_4,CC_FIN_608,Operations,-111082.01,GBP,Invoice 9983 - Wellness Co services,Posted,1.25,-138852.5125,TRUE
IN03,5100019196,TR119196X,10-05-2021,KA,420500,VND_SALES_B,CC_OPS_618,Sales,-11110666.39,INR,Invoice 5758 - City Labs services,Pending,0.0125,-138883.3299,TRUE
PH01,5100022573,PM122573B,13-09-2023,SA,420500,VND_SALES_B,CC_FIN_379,Sales,-126841.43,EUR,Invoice 5617 - Hospital Group A services,Posted,1.1,-139525.573,TRUE
US02,5100047219,PJ147219A,08-03-2021,KR,420500,VND_SALES_D,CC_FIN_583,Sales,-140937.5,USD,Invoice 3533 - Metro Health services,Posted,1,-140937.5,TRUE
IN03,5100012542,JV112542B,28-06-2022,KR,150200,VND_PROC_A,CC_PRC_622,Procurement,-11283827.32,INR,CapEx - Vehicle ref 39442,Pending,0.0125,-141047.8415,TRUE
US02,5100063054,PM163054A,09-10-2020,KR,150300,VND_GEN_4,CC_SAL_984,IT,-141242.95,USD,CapEx - MRI equipment ref 54334,Posted,1,-141242.95,TRUE
PH01,5100020906,PM120906,08-02-2019,RV,150200,VND_GEN_4,CC_FIN_205,IT,-128473.51,EUR,CapEx - MRI equipment ref 99319,Posted,1.1,-141320.861,TRUE
IN03,5100053183,TXN153183X,16-07-2021,KR,420500,VND_SALES_B,CC_OPS_643,Sales,-11361238.87,INR,Invoice 8667 - Hospital Group A services,Posted,0.0125,-142015.4859,TRUE
US02,5100019686,PJ119686A,25-01-2020,KA,410000,VND_SALES_C,CC_IT_663,Sales,-142091.34,USD,Invoice 4110 - Hospital Group A services,Pending,1,-142091.34,TRUE
US02,5100051430,TXN151430,27-07-2021,KR,400200,VND_SALES_B,CC_FIN_739,Sales,-142221.79,USD,Invoice 9149 - HealthLine Partners services,Posted,1,-142221.79,TRUE
IN03,5100068334,JV168334A,29-04-2019,AB,420500,VND_SALES_C,CC_SAL_662,Sales,-11387158.14,INR,Invoice 1352 - Wellness Co services,Pending,0.0125,-142339.4768,TRUE
